Unique_id,Start_ticker,TickerPairA,TickerPairB,TickerPairC,Percentage_Profit,Profit,maxAmount,Route,Alive_time,Date,Time,Round,Session
72df3b9708b348a7b72e7e18f8ff8ca7,EUR,USD-EUR,CRO-USD,CRO-EUR,0.440%,0.139,31.473 EUR,BidRoute,0:00:00.000000,02/02/2021,11:21:34.779646,4483,9
a91b13f7efdc43f39419f012bc953649,EUR,USD-EUR,CRO-USD,CRO-EUR,0.840%,0.009,1.074 EUR,BidRoute,00:00:02.582782,02/02/2021,11:23:42.539113,5650,9
a6301c362d6443a3aa87c3a3d5311c5d,EUR,USDT-EUR,CRO-USDT,CRO-EUR,1.172%,0.012,1.019 EUR,BidRoute,00:00:02.924661,02/02/2021,11:23:42.804246,5652,9
40bfa722d02f4e32b9e89aa1f71f1764,EUR,USDT-EUR,CRO-USDT,CRO-EUR,0.495%,0.005,1.077 EUR,BidRoute,00:00:00.725572,02/02/2021,11:25:13.989322,6546,9
7952cd06763d42168121f5af35be1acd,EUR,BTC-EUR,CRO-BTC,CRO-EUR,0.757%,0.008,1.075 EUR,BidRoute,00:00:01.272791,02/02/2021,11:25:15.454123,6553,9
6157eb852ad94c30ba628bf1bf592465,EUR,USD-EUR,CRO-USD,CRO-EUR,0.901%,0.010,1.073 EUR,BidRoute,00:00:02.386730,02/02/2021,11:25:15.558786,6554,9
79a2860771474df7bee2909cbd3caf10,EUR,USD-EUR,CRO-USD,CRO-EUR,0.981%,0.011,1.072 EUR,BidRoute,00:00:00.362707,02/02/2021,11:25:47.905657,6878,9
082dba31056649488fcdb493a9c9c1ab,EUR,ETH-EUR,CRO-ETH,CRO-EUR,1.511%,0.016,1.067 EUR,BidRoute,00:00:00.194362,02/02/2021,11:25:47.956499,6878,9
64e89d29c7f345499fcf2a73bbf9995b,EUR,ETH-EUR,CRO-ETH,CRO-EUR,1.511%,0.016,1.067 EUR,BidRoute,00:00:00.720890,02/02/2021,11:25:49.909257,6890,9
7ba55e4d200b4bda8ff3de6fd66c757c,EUR,ETH-EUR,CRO-ETH,CRO-EUR,1.511%,0.016,1.067 EUR,BidRoute,00:00:02.249491,02/02/2021,11:25:53.133347,6909,9
c5f81e293add4e0991e27804b8fd7da9,EUR,BTC-EUR,CRO-BTC,CRO-EUR,0.782%,0.008,1.074 EUR,BidRoute,00:00:08.044097,02/02/2021,11:25:55.653783,6926,9
ebc06b1907d445fe909852bc34ec5e4d,EUR,BTC-EUR,CRO-BTC,CRO-EUR,0.782%,0.008,1.074 EUR,BidRoute,00:00:01.300883,02/02/2021,11:25:57.327429,6938,9
0959482dec4c496690e2fc35fc40877e,EUR,BTC-EUR,CRO-BTC,CRO-EUR,0.782%,0.008,1.074 EUR,BidRoute,00:00:00.138537,02/02/2021,11:25:57.747019,6941,9
b720acaf33064054ae22948e5ee1aa81,EUR,ETH-EUR,CRO-ETH,CRO-EUR,1.515%,0.016,1.067 EUR,BidRoute,00:00:02.998175,02/02/2021,11:26:13.714812,7087,9
252c1f418d68455eb990974d470d10e8,EUR,BTC-EUR,CRO-BTC,CRO-EUR,0.782%,0.008,1.074 EUR,BidRoute,00:00:01.177086,02/02/2021,11:27:10.897481,7655,9
1427eb96e0a945d487c5c0e2c16169e9,EUR,ETH-EUR,CRO-ETH,CRO-EUR,0.414%,0.004,1.078 EUR,BidRoute,00:00:01.185992,02/02/2021,11:27:12.327675,7665,9
e6e08ea4703146538cddbbcbab3a009b,EUR,USDT-EUR,CRO-USDT,CRO-EUR,0.531%,0.016,2.941 EUR,BidRoute,00:00:01.045693,02/02/2021,11:27:43.405119,7970,9
c08427303d0745929f2805df37dd5e41,EUR,BTC-EUR,CRO-BTC,CRO-EUR,0.260%,0.003,1.079 EUR,BidRoute,00:00:00.681730,02/02/2021,11:27:55.082500,8081,9
fce2ecd02c87422f85ce49eb37782dfc,EUR,ETH-EUR,CRO-ETH,CRO-EUR,0.220%,0.002,1.080 EUR,BidRoute,00:00:00.887267,02/02/2021,11:27:55.669858,8084,9
b729d3aa2c9c4a909df5636a881c1b21,EUR,USDT-EUR,CRO-USDT,CRO-EUR,0.603%,0.006,1.076 EUR,BidRoute,00:00:01.450581,02/02/2021,11:27:55.922123,8086,9
9a9ff6e65ca844ca8deafedf73df41c1,EUR,ETH-EUR,CRO-ETH,CRO-EUR,0.534%,0.006,1.077 EUR,BidRoute,0:00:00.000000,02/02/2021,11:29:16.996737,8886,9
a124071449c84cc1aee600344b4606cb,EUR,BTC-EUR,CRO-BTC,CRO-EUR,0.302%,0.003,1.079 EUR,BidRoute,00:00:00.190364,02/02/2021,11:29:17.057486,8886,9
81b9c1a4f7a14367a753704727a1f0eb,EUR,ETH-EUR,CRO-ETH,CRO-EUR,0.515%,0.489,95.052 EUR,BidRoute,0:00:00.000000,02/02/2021,11:30:12.287344,9437,9
b51a322134904de2abaa6307581b09ea,EUR,ETH-EUR,CRO-ETH,CRO-EUR,0.289%,0.222,76.826 EUR,BidRoute,00:00:00.230337,02/02/2021,11:34:25.485656,11590,9
96683da9a61b48848bf4b91956a6d309,EUR,USDT-EUR,CRO-USDT,CRO-EUR,0.674%,0.516,76.532 EUR,BidRoute,00:00:00.197312,02/02/2021,11:34:25.570413,11591,9
