Unique_id,TickerPairA,TickerPairB,TickerPairC,Percentage_profit_without_fees,Percentage_profit_with_fees,Amount_profit_USDT,maxAmount_USDT,Route,Route_Result,Alive_time,Date,Time,Status,Round,Session
d74066412ae949a1a889f747687eb91d,BTC-USDT,GRIN-BTC,GRIN-USDT,0.42%,-0.33%,-0.03500271739718188,10.616568625248886,BitRoute,1.0041934935071422,21-25,15/01/2021,18:05:14,Blocked,944,2
049c8609182f4486a34db198076cd4d3,BTC-USDT,GRIN-BTC,GRIN-USDT,0.42%,-0.33%,-0.057885904694063725,17.29162846498587,BitRoute,1.004153830018605,0,15/01/2021,18:05:23,Blocked,946,2
df610634cc7a46c3b6397d079305ab51,USDT-USD,BTC-USDT,BTC-USD,0.62%,-0.13%,-0.012707512649967466,9.752474865572195,BitRoute,1.0061966997317024,0,15/01/2021,18:05:31,Blocked,948,2
514df6e74b484a81b2ec833941fc90c2,BTC-USDT,ETH-BTC,ETH-USDT,0.66%,-0.09%,-0.009095842811111029,9.823507539798028,BitRoute,1.0066025470987483,0,15/01/2021,18:05:32,Blocked,948,2
40066f095bb44b88a65063a44d69e284,BTC-USDT,BAT-BTC,BAT-USDT,0.50%,-0.25%,-0.07064227897478995,27.750500284559497,BitRoute,1.0049741876067395,0,15/01/2021,18:05:33,Blocked,948,2
73ba0aa995d5424cbc7e6df5fad8126c,BTC-USDT,CRO-BTC,CRO-USDT,0.86%,0.11%,0.026691790123927472,24.937500000030962,BitRoute,1.0086193415895828,0,15/01/2021,18:05:34,Blocked,948,2
8854b0448e6647e0b4a01f01ca6fadd8,BTC-USDT,GRIN-BTC,GRIN-USDT,0.98%,0.22%,0.03888419703681403,17.29162846498587,BitRoute,1.009755931917142,0,15/01/2021,18:05:37,Blocked,948,2
8da4cc3e996e4d92af3743c7e4b26b5a,BTC-USDT,GRIN-BTC,GRIN-USDT,0.72%,-0.03%,-0.005973831206938479,17.29162846498587,BitRoute,1.007152898426041,0-5,15/01/2021,18:06:29,Blocked,963,2
22ab3cce7a2b407988c9b17530cfdba9,BTC-USDT,GRIN-BTC,GRIN-USDT,0.85%,0.10%,0.0250337675410319,24.609364536919298,BitRoute,1.008501122298583,30-34,15/01/2021,18:07:29,Blocked,975,2
16012fe4369c45ef8dc606a35f6d3fe9,BTC-USDT,DEP-BTC,DEP-USDT,0.92%,0.17%,0.044654343491250435,26.11927105331114,BitRoute,1.009203965858369,0,15/01/2021,18:07:33,Blocked,976,2
d77e304682ed4d11a1acb43670a4ddd7,ETH-USDT,CRO-ETH,CRO-USDT,0.76%,0.01%,0.0034716029185354325,27.801298631199387,BitRoute,1.007615433745351,0,15/01/2021,18:07:55,Blocked,980,2
63aba05526884cc6be1f3f51ab791641,ETH-USDT,DAI-ETH,DAI-USDT,0.51%,-0.24%,-0.0672540724779489,27.76564779598905,BitRoute,1.0050882859230523,0,15/01/2021,18:08:03,Blocked,981,2
de64a0488d0d425a817ae736f337da59,BTC-USDT,ETH-BTC,ETH-USDT,0.49%,-0.26%,-0.07284764938172701,27.85432445,BitRoute,1.0048798321594508,0,15/01/2021,18:08:34,Blocked,988,2
aa077cecc7e64a01b2cdfd8c0a1995f3,USDT-EUR,BSV-USDT,BSV-EUR,1.20%,0.65%,0.149868766739814,23.034320937746873,BitRoute,1.0119976423121222,0,15/01/2021,18:08:49,Blocked,992,2
fdbd4088e3234ea18c70865162a315e0,BTC-USDT,ECELL-BTC,ECELL-USDT,4.07%,3.32%,0.462746719782387,13.947993915899165,BitRoute,1.0406765788379941,0,15/01/2021,18:11:55,Blocked,1055,2
0de5fab6bb614d92842381d44ffc1cac,BTC-USDT,DASH-BTC,DASH-USDT,0.56%,-0.19%,-0.05243393314782446,27.83304731349039,BitRoute,1.0056157092516111,0,15/01/2021,18:12:17,Blocked,1062,2
a0de70ba24a847f3b39ccc748f90d0a4,BTC-USDT,CRO-BTC,CRO-USDT,0.52%,-0.23%,-0.0651450669707804,27.85432445,BitRoute,1.005157742044965,0,15/01/2021,18:19:27,Blocked,1203,2
0f4e11a0aa3b41aea90b3132bd7085ce,BTC-USDT,DFI-BTC,DFI-USDT,0.91%,0.16%,0.04496289428292005,27.85432445,BitRoute,1.0091076135857908,0,15/01/2021,18:20:11,Blocked,1218,2
3cbed1e36bd44d6eb7654c038f15a808,BTC-USDT,ADA-BTC,ADA-USDT,0.42%,-0.33%,-0.09226690966929244,27.817279692422986,BitRoute,1.004179506568141,0,15/01/2021,18:23:16,Blocked,1284,2
0eb563ceb3bc4c80b8abb3aed88951ea,BTC-USDT,CRO-BTC,CRO-USDT,0.46%,-0.29%,-0.08155447779188174,27.81096939567043,BitRoute,1.0045675427874663,0,15/01/2021,18:25:09,Blocked,1324,2
9a93d456aa584848bbca6d9636e2f97b,BTC-USDT,CRO-BTC,CRO-USDT,0.54%,-0.20%,-0.05672908556936315,27.68203305742559,BitRoute,1.0054454457606814,0,15/01/2021,18:33:59,Blocked,1508,2
f887d7a7aebe45b79394220e226e981f,USDT-USD,CELO-USDT,CELO-USD,0.53%,-0.22%,-0.055142918890282035,25.54037735572184,BitRoute,1.005339616799344,0,15/01/2021,18:34:22,Blocked,1516,2
b866e42f459e4f148b5bb0cbea3ca394,USDT-USD,CRO-USDT,CRO-USD,1.87%,1.12%,0.2877470939525251,25.624519456575516,BitRoute,1.0187301764914898,0,15/01/2021,18:34:39,Blocked,1521,2
981e057d70a5490ba01f7a6e717b156a,USDT-USD,CRO-USDT,CRO-USD,1.29%,0.54%,0.13883579630622714,25.60601031150012,BitRoute,1.0129159591924326,0,15/01/2021,18:38:37,Blocked,1606,2
d763887c811844b0a1f4815965a3f492,BTC-USDT,CRO-BTC,CRO-USDT,0.57%,-0.18%,-0.0483691648785182,27.638163904782605,BitRoute,1.0057371559920507,0,15/01/2021,18:47:53,Blocked,1803,2
c7dbd09d9798483da7308797d5eb333f,USDT-EUR,CRO-USDT,CRO-EUR,0.50%,-0.19%,-0.032867287976369536,16.973104779381543,BitRoute,1.0050279479869693,0-4,15/01/2021,18:50:58,Blocked,1867,2
be629288b470450c9bac1f3cf3ba7cec,ETH-USDT,CRO-ETH,CRO-USDT,0.48%,-0.27%,-0.07292741546261841,27.51318337653678,BitRoute,1.00484834193907,0,15/01/2021,18:51:06,Blocked,1869,2
255efe6edc16495984d7e9566f13acd4,USDT-EUR,CRO-USDT,CRO-EUR,0.50%,-0.19%,-0.03287144866738141,16.973104779381543,BitRoute,1.0050279479869693,0,15/01/2021,18:51:07,Blocked,1869,2
19b8823484b74b7a91986a9be2ffd7c1,ETH-USDT,CRO-ETH,CRO-USDT,0.43%,-0.32%,-0.08843685205336807,27.561366788619186,BitRoute,1.0042887468264587,0,15/01/2021,18:51:19,Blocked,1873,2
253ef150a2a1429b9fb2b97e9e108f08,ETH-USDT,CRO-ETH,CRO-USDT,0.87%,0.12%,0.03281804093796528,27.323421600966626,BitRoute,1.0086888896190327,0,15/01/2021,18:56:34,Blocked,1978,2
65a29edeb2004924b8254c99a2aa0902,BTC-USDT,CRO-BTC,CRO-USDT,0.52%,-0.23%,-0.062357693906553074,27.640232797475072,BitRoute,1.0052415333335376,0,15/01/2021,18:56:35,Blocked,1978,2
9247bb3c04434912a0989cfe89378afd,USDT-USD,CRO-USDT,CRO-USD,1.69%,0.94%,0.2424647472385397,25.710223107646453,BitRoute,1.0169251908583687,0,15/01/2021,18:57:47,Blocked,2002,2
e11c9129c8264732ad33ba563c308ef2,USDT-USD,CRO-USDT,CRO-USD,1.29%,0.54%,0.13783525515800754,25.70916069613861,BitRoute,1.0128572875510409,0,15/01/2021,19:00:51,Blocked,2061,2
81a1fb74342a482d818800c04db4ec2c,BTC-USDT,LBC-BTC,LBC-USDT,1.97%,1.22%,0.15881266772300526,12.986164337522922,BitRoute,1.0197214456396553,0-3,15/01/2021,19:03:05,Blocked,2105,2
26a49b8a7ab14d4a8f0a3e9f87fa8dd5,BTC-USDT,LBC-BTC,LBC-USDT,1.46%,0.71%,0.0695577032779335,9.833724076300939,BitRoute,1.0145589479894626,0,15/01/2021,19:03:16,Blocked,2108,2
27d420d006dc447d88a249aa39dca014,USDT-USD,CRO-USDT,CRO-USD,0.97%,0.22%,0.055208202239009324,25.558631699249233,BitRoute,1.0096560511543042,0,15/01/2021,19:04:24,Blocked,2129,2
42c4942d249042799e2a279ce8ea2e54,BTC-USDT,DFI-BTC,DFI-USDT,0.53%,-0.22%,-0.061245232193070966,27.85432445,BitRoute,1.0052959667681072,0,15/01/2021,19:06:54,Blocked,2173,2
924caaba56f744dd927d3f907d44d3f9,ETH-USDT,WAXP-ETH,WAXP-USDT,0.65%,-0.10%,-0.010337701478838404,10.681156421505726,BitRoute,1.0065319393287857,0,15/01/2021,19:10:55,Blocked,2251,2
1e5036dd595d44f0bae6644435c91a67,USDT-EUR,CRO-USDT,CRO-EUR,0.56%,-0.12%,-0.029082085195326374,24.0475581,BitRoute,1.005632637351691,0,15/01/2021,19:17:19,Blocked,2381,2
e9b0c2091c264a9dae6eeece30f11996,USDT-EUR,CRO-USDT,CRO-EUR,0.49%,-0.21%,-0.05151388567545076,23.96560510641035,BitRoute,1.0048542838616967,0,15/01/2021,19:40:06,Blocked,2864,2
e02d6c3bba4844268e0860463ba45d58,USDT-EUR,CRO-USDT,CRO-EUR,0.73%,0.08%,0.01931329647467697,23.982753172604042,BitRoute,1.0072946978254709,0,15/01/2021,19:40:23,Blocked,2869,2
172531f0a34d4fa69de315c8b3f6ca69,USDT-EUR,CRO-USDT,CRO-EUR,0.68%,0.02%,0.005815386020536328,24.0384705372543,BitRoute,1.0068294362442165,0,15/01/2021,19:41:20,Blocked,2889,2
93f420c9ab5b43d58cedf161704de6e8,USDT-EUR,CRO-USDT,CRO-EUR,0.68%,0.03%,0.006258942836121689,24.047558100000003,BitRoute,1.0068445949222904,0-4,15/01/2021,19:41:34,Blocked,2893,2
f6dac5549566465387db7581c0155241,USDT-USD,CRO-USDT,CRO-USD,1.53%,0.78%,0.20021972451668776,25.75840003148655,BitRoute,1.0152659635991363,0,15/01/2021,19:44:09,Blocked,2940,2
ea579fd68ea145188ebc9544c23573d4,BTC-USDT,CELO-BTC,CELO-USDT,0.49%,-0.26%,-0.06902532984351968,26.6960553620376,BitRoute,1.0049098955283016,0,15/01/2021,19:44:17,Blocked,2942,2
e2d14bf1faa349d3852b834ab7bd3ebe,USDT-USD,CRO-USDT,CRO-USD,1.53%,0.78%,0.20021585260969613,25.7658791851266,BitRoute,1.0152633031318203,0,15/01/2021,19:44:46,Blocked,2952,2
e928cf03015f4fbaba63c35611182142,BTC-USDT,ECELL-BTC,ECELL-USDT,0.55%,-0.20%,-0.04743044950327024,23.654434453239716,BitRoute,1.0054943053020995,0,15/01/2021,19:45:15,Blocked,2962,2
06bd7bc687c34c1abe413274a6d9b43a,USDT-USD,CRO-USDT,CRO-USD,0.59%,-0.16%,-0.04117387669308617,25.74027823297121,BitRoute,1.0058980989725788,0,15/01/2021,19:49:11,Blocked,3046,2
0cc70f6fdef4451abd9e0513d12ee980,USDT-USD,CRO-USDT,CRO-USD,0.47%,-0.28%,-0.07142803734980897,25.682044015512428,BitRoute,1.0047187557459731,0,15/01/2021,19:51:02,Blocked,3085,2
041221ad52b6437daf97748374302291,USDT-USD,CRO-USDT,CRO-USD,0.54%,-0.21%,-0.0536543566250407,25.71841092226699,BitRoute,1.0054137763687183,0,15/01/2021,19:51:44,Blocked,3098,2
416b881d18154ca89e65fe2baba4493e,USDT-USD,CRO-USDT,CRO-USD,0.47%,-0.28%,-0.07115815327590025,25.722869941237732,BitRoute,1.0047334385198938,0,15/01/2021,19:52:06,Blocked,3105,2
9c1aec87aca74cf8aff94d02afa71ab2,USDT-USD,CRO-USDT,CRO-USD,0.62%,-0.13%,-0.034232320047442366,25.682419328149876,BitRoute,1.006166724452162,0,15/01/2021,19:52:26,Blocked,3111,2
a3ef74db9a29423eaff61315be4103a3,USDT-EUR,CRO-USDT,CRO-EUR,0.81%,0.18%,0.043715995642626036,24.047558100000003,BitRoute,1.00813440053154,0,15/01/2021,20:04:28,Blocked,3359,2
f0b7fe02d322484ead56b2b3d4118534,USDT-EUR,CRO-USDT,CRO-EUR,0.54%,-0.15%,-0.027462052617424973,18.135137749893225,BitRoute,1.0053806278980286,0,15/01/2021,20:05:43,Blocked,3382,2
f5840db56e394f558c2b2ba99488f36e,USDT-EUR,CRO-USDT,CRO-EUR,0.55%,-0.14%,-0.025821401804257318,18.135137749893225,BitRoute,1.0054553919013751,0,15/01/2021,20:06:05,Blocked,3389,2
e1d3c0caf9d1476faa3eb7c6b84939ae,USDT-EUR,CRO-USDT,CRO-EUR,0.55%,-0.14%,-0.02529586518996952,18.135137749893225,BitRoute,1.0054778805679712,0,15/01/2021,20:06:15,Blocked,3392,2
94f45de09e1d490cb890c1c6bd108471,USDT-EUR,CRO-USDT,CRO-EUR,0.55%,-0.13%,-0.0244089608261705,18.135137749893225,BitRoute,1.0055182767502613,0,15/01/2021,20:06:41,Blocked,3399,2
b2cc8b5eff4f49b69d6d219a6f29a191,USDT-EUR,CRO-USDT,CRO-EUR,0.55%,-0.13%,-0.02401718354685144,18.126681464030927,BitRoute,1.0055356108591331,0,15/01/2021,20:06:48,Blocked,3401,2
527f158b94734b18a04237f023478ccf,USDT-EUR,CRO-USDT,CRO-EUR,0.57%,-0.12%,-0.02145085518418164,18.126681464030927,BitRoute,1.0056541004824926,0-4,15/01/2021,20:08:04,Blocked,3426,2
94fd920e386043c9b13e099023903912,BTC-USDT,CRO-BTC,CRO-USDT,0.60%,-0.15%,-0.04158665086397068,27.85432445,BitRoute,1.0060051155458638,0,15/01/2021,20:17:23,Blocked,3625,2
af281e59d0264beba706c9f6813450e0,BTC-USDT,CRO-BTC,CRO-USDT,0.52%,-0.23%,-0.06537545518298035,27.834641527617286,BitRoute,1.005150902317848,0,15/01/2021,20:17:35,Blocked,3629,2
22d6e370004a40efad7630430c9ca573,BTC-USDT,CRO-BTC,CRO-USDT,0.59%,-0.16%,-0.04407583116531785,27.84817140475413,BitRoute,1.0059146485309811,0,15/01/2021,20:17:50,Blocked,3634,2
6d81f4cbebdc461aa92bd0b715dac8b0,USDT-USD,CRO-USDT,CRO-USD,1.51%,0.76%,0.19444263922368807,25.507475074461464,BitRoute,1.0151167816246671,0,15/01/2021,20:19:53,Blocked,3675,2
fdc9521f467c4cb7b709b6c125c7ae05,USDT-USD,CRO-USDT,CRO-USD,1.36%,0.61%,0.15667301421276686,25.536233024606684,BitRoute,1.0136297544149235,0,15/01/2021,20:20:19,Blocked,3683,2
74a8ca272e884a9aa993b1b1ed7531ed,USDT-USD,CRO-USDT,CRO-USD,1.66%,0.91%,0.2336507104440206,25.667237583498817,BitRoute,1.0165975712004505,0,15/01/2021,20:21:42,Blocked,3712,2
c8711bfeee88416bacf282c96930cee2,USDT-USD,CRO-USDT,CRO-USD,0.67%,-0.08%,-0.009317705600556364,12.033909090897055,BitRoute,1.0067240642894184,0,15/01/2021,20:21:57,Blocked,3717,2
4e196651bd56442dbba25368cd398a54,BTC-USDT,HIVE-BTC,HIVE-USDT,4.29%,3.54%,0.9549719681732262,26.98186829319044,BitRoute,1.0428931000909791,0,15/01/2021,20:25:55,Blocked,3800,2
da1a46da474e423aba70af1151e805f5,BTC-USDT,CRO-BTC,CRO-USDT,0.74%,-0.01%,-0.0027920473802071355,27.813330334979874,BitRoute,1.0073996147765645,0,15/01/2021,20:30:23,Blocked,3894,2
3a009d5b2dea4f2db0e773c2ba9fff7c,USDT-USD,CRO-USDT,CRO-USD,0.46%,-0.29%,-0.07464948654394732,25.88524714,BitRoute,1.0046155029285653,0,15/01/2021,20:31:52,Blocked,3925,2
1dd3d5be5b8044d5b06cf81358367893,ETH-USDT,WAXP-ETH,WAXP-USDT,0.40%,-0.35%,-0.03335372677799678,9.652785922315742,BitRoute,1.0040402949456178,0,15/01/2021,20:32:03,Blocked,3928,2
06bccd6382014fe4bb01e2feeab56bc2,BTC-USDT,ECELL-BTC,ECELL-USDT,0.79%,0.04%,0.01033390082966143,23.695572600114915,BitRoute,1.0079326607572296,0,15/01/2021,20:36:04,Blocked,4008,2
0888c06553714c0ebd0d4385c96b2d77,BTC-USDT,CRO-BTC,CRO-USDT,0.46%,-0.29%,-0.08092575675752689,27.74483075523613,BitRoute,1.0045803776874034,0,15/01/2021,20:40:27,Blocked,4098,2
22899fd24e014fcbbc7b3983dfdd3fd7,BTC-USDT,CRO-BTC,CRO-USDT,0.50%,-0.25%,-0.0692503442813546,27.770232048396824,BitRoute,1.0050069351271071,0,15/01/2021,20:40:53,Blocked,4105,2
c7720df74c4b4546a24999a24b7b939a,USDT-USD,CRO-USDT,CRO-USD,0.43%,-0.32%,-0.0323366078932575,10.231954503750002,BitRoute,1.004338541279657,0,15/01/2021,20:44:38,Blocked,4179,2
e9e148149a034bea8d9b774d38076007,USDT-USD,CRO-USDT,CRO-USD,0.82%,0.07%,0.01893663460220718,25.67006845059132,BitRoute,1.0082342505709472,0,15/01/2021,20:44:55,Blocked,4184,2
bf973f88091c40bba2e04cad0b5df1f7,USDT-USD,CRO-USDT,CRO-USD,0.94%,0.19%,0.04966911923621229,25.73594210453605,BitRoute,1.0094264864919242,0,15/01/2021,20:45:42,Blocked,4198,2
50848704e5ba4628a751aaa8c916ac72,BTC-USDT,LBC-BTC,LBC-USDT,0.44%,-0.31%,-0.03384567431105512,10.93416482955462,BitRoute,1.0044045944670998,0,15/01/2021,20:45:44,Blocked,4198,2
2791476567f44b099fef2c6bb3e4a475,ETH-USDT,WAXP-ETH,WAXP-USDT,0.46%,-0.29%,-0.07940552196486228,27.80469520241789,BitRoute,1.004637956692325,0,15/01/2021,20:45:47,Blocked,4199,2
a5c0b26d4d7e481d87594475b6568d04,BTC-USDT,LBC-BTC,LBC-USDT,0.44%,-0.31%,-0.03383737501844195,10.93416482955462,BitRoute,1.0044045944670998,0-4,15/01/2021,20:45:58,Blocked,4202,2
51b1f18bb0a84ad182f5e617f1526d1e,BTC-USDT,LBC-BTC,LBC-USDT,0.51%,-0.24%,-0.02618623890074584,10.93416482955462,BitRoute,1.0051048614513294,52-57,15/01/2021,20:47:03,Blocked,4217,2
b09bd2bc446d458a98efc381ca02df97,BTC-USDT,LBC-BTC,LBC-USDT,0.42%,-0.33%,-0.03577915954223258,10.93416482955462,BitRoute,1.0042199359405792,0,15/01/2021,20:47:35,Blocked,4226,2
245d0dd27a2d45aeb129be30e9750a04,BTC-USDT,ECELL-BTC,ECELL-USDT,0.99%,0.25%,0.05828378545957846,23.654434453239716,BitRoute,1.009932159212907,0,15/01/2021,20:47:58,Blocked,4232,2
2137defc7661473ca4f666520cb5e4ee,BTC-USDT,CRO-BTC,CRO-USDT,0.43%,-0.32%,-0.08842198960409679,27.668915382785233,BitRoute,1.0043015894881175,0,15/01/2021,20:49:20,Blocked,4255,2
19cad924bc9a436f89b627fefc1c1d6c,BTC-USDT,LBC-BTC,LBC-USDT,0.55%,-0.20%,-0.02214680096481425,10.93416482955462,BitRoute,1.005472331613852,26-31,15/01/2021,20:49:56,Blocked,4261,2
0e6af8792fe54967a2e71ece246eb9f0,USDT-USD,CRO-USDT,CRO-USD,1.15%,0.40%,0.10267554609708184,25.805595252282465,BitRoute,1.0114779110239749,0,15/01/2021,20:56:08,Blocked,3,3
8805236f1e46472f908a8002285cb2be,USDT-USD,CRO-USDT,CRO-USD,0.95%,0.20%,0.05244121284645767,25.808541698924266,BitRoute,1.0095277128484834,0,15/01/2021,20:56:56,Blocked,13,3
63b6262e6ab947b087020e52d0b2a415,USDT-USD,CRO-USDT,CRO-USD,0.71%,-0.04%,-0.010713520036202878,25.787038896009413,BitRoute,1.0070822460722015,0,15/01/2021,21:00:31,Blocked,66,3
